FileSize,FileCount,Bandwidth,RTT,BufferSize,Parallelism,Concurrency,Pipelining,Fast,Throughput,Duration,Date,Time,Source,Destination,
26214461,200,10000,0.04,33554432,16,32,8,0,2998.70695293,13.3391859531,2014-11-01,17:55:49.020647,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,16,32,16,1,2207.97800863,18.1162199974,2014-11-01,17:56:02.360104,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,16,32,16,0,2442.00100395,16.3801310062,2014-11-01,17:56:20.476474,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,16,32,32,1,1509.8292575,26.4932079315,2014-11-01,17:56:36.856852,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,16,32,32,0,1831.58033136,21.8391609192,2014-11-01,17:57:03.350309,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,1,1,1,1208.11978957,33.1094181538,2014-11-01,17:57:25.189606,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,1,1,0,1361.53795546,29.3787059784,2014-11-01,17:57:58.299174,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,1,2,1,724.861393662,55.1831719875,2014-11-01,17:58:27.679221,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,1,2,0,974.079816536,41.0645749569,2014-11-01,17:59:22.862670,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,1,4,1,1379.4615097,28.9969270229,2014-11-01,18:00:03.927507,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,1,4,0,1646.14296251,24.2993400097,2014-11-01,18:00:32.924541,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,1,8,1,472.208201328,84.7086780071,2014-11-01,18:00:57.224059,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,1,8,0,1397.72836495,28.6179699898,2014-11-01,18:02:21.933034,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,1,16,1,1099.28522136,36.3874480724,2014-11-01,18:02:50.551128,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,1,16,0,1325.65460334,30.1739268303,2014-11-01,18:03:26.938916,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,1,32,1,431.062289572,92.7943081856,2014-11-01,18:03:57.113088,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,1,32,0,1460.09702005,27.3955719471,2014-11-01,18:05:29.907658,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,2,1,1,1063.80529452,37.6010258198,2014-11-01,18:05:57.303511,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,2,1,0,1140.01249731,35.0874910355,2014-11-01,18:06:34.904804,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,2,2,1,930.031601668,43.0094709396,2014-11-01,18:07:09.993547,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,2,2,0,1118.46845457,35.7633519173,2014-11-01,18:07:53.003275,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,2,4,1,962.731768126,41.5486001968,2014-11-01,18:08:28.766925,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,2,4,0,1148.65468078,34.8235070705,2014-11-01,18:09:10.315759,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,2,8,1,1022.15337794,39.1332199574,2014-11-01,18:09:45.139570,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,2,8,0,1081.66177944,36.9802930355,2014-11-01,18:10:24.272998,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,2,16,1,1155.94902878,34.6037619114,2014-11-01,18:11:01.253576,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,2,16,0,1015.33692939,39.3959710598,2014-11-01,18:11:35.857612,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,2,32,1,1141.4652804,35.0428359509,2014-11-01,18:12:15.253891,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,2,32,0,332.786979263,120.197344065,2014-11-01,18:12:50.297027,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,4,1,1,1401.82642424,28.5343291759,2014-11-01,18:14:50.495416,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,4,1,0,1426.78232855,28.0352420807,2014-11-01,18:15:19.029926,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,4,2,1,1410.65492487,28.3557641506,2014-11-01,18:15:47.065388,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,4,2,0,1512.58155982,26.4449839592,2014-11-01,18:16:15.421355,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,4,4,1,1644.35753836,24.3257420063,2014-11-01,18:16:41.866593,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,4,4,0,1428.9663172,27.9924008846,2014-11-01,18:17:06.192584,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,4,8,1,1419.12608942,28.1865680218,2014-11-01,18:17:34.185281,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,4,8,0,1668.97062962,23.9670031071,2014-11-01,18:18:02.372119,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,4,16,1,1479.9133964,27.0287201405,2014-11-01,18:18:26.339445,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,4,16,0,1407.62375965,28.4168388844,2014-11-01,18:18:53.368274,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,4,32,1,1591.06710751,25.1405010223,2014-11-01,18:19:21.785401,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,4,32,0,1534.9438573,26.0597250462,2014-11-01,18:19:46.926259,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,8,1,1,2089.53007818,19.1431801319,2014-11-01,18:20:12.986337,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,8,1,0,2123.40297221,18.8378119469,2014-11-01,18:20:32.129823,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,8,2,1,1861.73114477,21.4855058193,2014-11-01,18:20:50.967935,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,8,2,0,2161.75429491,18.5035758018,2014-11-01,18:21:12.453674,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,8,4,1,1839.633437,21.7435910702,2014-11-01,18:21:30.957397,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,8,4,0,2142.01045344,18.6741650105,2014-11-01,18:21:52.701296,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,8,8,1,1940.64604353,20.6118180752,2014-11-01,18:22:11.375773,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,8,8,0,2051.64574491,19.496628046,2014-11-01,18:22:31.987861,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,8,16,1,1783.65069666,22.4260361195,2014-11-01,18:22:51.485495,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,8,16,0,1564.52164302,25.5670251846,2014-11-01,18:23:13.911682,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,8,32,1,1638.23598481,24.4166431427,2014-11-01,18:23:39.478839,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,8,32,0,1621.96773137,24.6615428925,2014-11-01,18:24:03.895767,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,16,1,1,2452.12686088,16.3124849796,2014-11-01,18:24:28.557625,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,16,1,0,2441.31067877,16.3847708702,2014-11-01,18:24:44.870377,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,16,2,1,2320.4827252,17.2379140854,2014-11-01,18:25:01.255416,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,16,2,0,2667.27073035,14.9967200756,2014-11-01,18:25:18.493584,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,16,4,1,2401.9196914,16.6534621716,2014-11-01,18:25:33.490552,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,16,4,0,2723.60738014,14.6865210533,2014-11-01,18:25:50.144309,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,16,8,1,2668.35558503,14.9906210899,2014-11-01,18:26:04.831096,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,16,8,0,2319.14998089,17.2478170395,2014-11-01,18:26:19.821966,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,16,16,1,1471.06686653,27.1912939548,2014-11-01,18:26:37.070086,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,16,16,0,2286.05146147,17.4975378513,2014-11-01,18:27:04.261700,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,16,32,1,1440.11201764,27.7757601738,2014-11-01,18:27:21.759529,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,16,32,0,1525.51447291,26.2208049297,2014-11-01,18:27:49.535515,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,32,1,1,2595.31926769,15.4124810696,2014-11-01,18:28:15.756636,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,32,1,0,3053.58912235,13.0994319916,2014-11-01,18:28:31.169329,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,32,2,1,3372.91276864,11.8593049049,2014-11-01,18:28:44.268971,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,32,2,0,3467.35710221,11.5362761021,2014-11-01,18:28:56.128563,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,32,4,1,2727.89597621,14.6634280682,2014-11-01,18:29:07.665171,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,32,4,0,3064.40066328,13.0532510281,2014-11-01,18:29:22.328841,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,32,8,1,2600.29417294,15.3829908371,2014-11-01,18:29:35.382368,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,32,8,0,2887.52384109,13.8528120518,2014-11-01,18:29:50.765610,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,32,16,1,1845.28485164,21.6770009995,2014-11-01,18:30:04.618688,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,32,16,0,2187.88529109,18.2826249599,2014-11-01,18:30:26.295979,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,32,32,1,1163.57656991,34.3769199848,2014-11-01,18:30:44.578860,Stampede,Gordon/Oasis,
26214461,200,10000,0.04,33554432,32,32,32,0,1667.29135609,23.9911091328,2014-11-01,18:31:18.956029,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,1,2,1,1107.69920218,36.1113100052,2014-11-01,19:02:31.291160,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,1,2,0,924.893310189,43.2487258911,2014-11-01,19:03:07.402751,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,1,4,1,1146.96827429,34.8749639988,2014-11-01,19:03:50.651834,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,1,4,0,185.751323243,215.343770027,2014-11-01,19:04:25.527132,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,1,8,1,583.512010091,68.5511610508,2014-11-01,19:08:00.871224,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,1,8,0,986.443531586,40.5501799583,2014-11-01,19:09:09.422727,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,1,32,1,1018.1661565,39.2867770195,2014-11-01,19:17:48.291394,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,1,32,0,217.192972351,184.169843912,2014-11-01,19:18:27.578473,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,2,1,1,716.831107308,55.8017628193,2014-11-01,19:21:31.750150,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,2,1,0,219.72973224,182.043586969,2014-11-01,19:22:27.552214,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,2,2,1,219.312470746,182.389955044,2014-11-01,19:25:29.595994,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,2,2,0,864.425000468,46.2740540504,2014-11-01,19:28:31.986206,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,2,4,1,217.496694701,183.912604094,2014-11-01,19:29:18.260568,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,2,4,0,627.552408415,63.7403759956,2014-11-01,19:32:22.174590,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,2,8,1,917.830885273,43.5815060139,2014-11-01,19:33:25.915272,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,2,8,0,989.974326171,40.4055521488,2014-11-01,19:34:09.497061,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,2,16,1,834.810795137,47.915585041,2014-11-01,19:34:49.902893,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,2,16,0,291.178429785,137.374256134,2014-11-01,19:35:37.818746,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,2,32,1,917.131503367,43.6147680283,2014-11-01,19:37:55.193543,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,2,32,0,851.424968906,46.9806120396,2014-11-01,19:38:38.808590,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,4,1,1,294.077135647,136.020045996,2014-11-01,19:39:25.789534,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,4,1,0,1328.23027956,30.1156210899,2014-11-01,19:41:41.810645,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,4,2,1,1367.29480661,29.2551689148,2014-11-01,19:42:11.926491,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,4,2,0,296.631122939,134.848927021,2014-11-01,19:42:41.181781,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,4,4,1,1245.65363913,32.1120090485,2014-11-01,19:44:56.030866,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,4,4,0,1375.50179848,29.0806419849,2014-11-01,19:45:28.143009,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,4,8,1,289.914934478,137.972836971,2014-11-01,19:45:57.223877,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,4,8,0,1118.58557327,35.7598288059,2014-11-01,19:48:15.216422,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,4,16,1,1377.29873933,29.042675972,2014-11-01,19:48:50.976348,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,4,16,0,282.84000889,141.424083948,2014-11-01,19:49:20.019150,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,4,32,1,972.838998995,41.1172101498,2014-11-01,19:51:41.443431,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,4,32,0,1237.77316087,32.3164870739,2014-11-01,19:52:22.560800,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,8,1,1,295.483061601,135.372903824,2014-11-01,19:52:54.877624,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,8,1,0,1633.47109503,24.488008976,2014-11-01,19:55:10.250801,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,8,2,1,1192.66115387,33.5387988091,2014-11-01,19:55:34.739587,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,8,2,0,293.044627023,136.499313116,2014-11-01,19:56:08.278509,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,8,4,0,1452.13471096,27.54596591,2014-11-01,20:02:54.746626,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,8,8,1,1514.35205325,26.414274931,2014-11-01,20:03:22.292721,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,8,8,0,1665.72429162,24.0138709545,2014-11-01,20:03:48.708508,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,8,16,1,1676.89648244,23.8538599014,2014-11-01,20:04:12.722557,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,8,16,0,1819.63432383,21.9827368259,2014-11-01,20:04:36.576560,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,8,32,1,1717.79329653,23.2859590054,2014-11-01,20:04:58.559549,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,8,32,0,1812.78820054,22.0657529831,2014-11-01,20:05:21.845639,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,16,1,1,2103.65887144,19.0147190094,2014-11-01,20:05:43.911690,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,16,1,0,1896.05564065,21.0967009068,2014-11-01,20:06:02.926545,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,16,2,1,1962.12153356,20.3863391876,2014-11-01,20:06:24.023449,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,16,2,0,2159.33700271,18.5244309902,2014-11-01,20:06:44.409936,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,16,4,1,1929.36315406,20.7325148582,2014-11-01,20:07:02.934490,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,16,4,0,2486.14808094,16.089359045,2014-11-01,20:07:23.667292,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,16,8,1,1896.6789668,21.0897428989,2014-11-01,20:07:39.756752,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,16,8,0,2015.70730366,19.844424963,2014-11-01,20:08:00.846628,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,16,16,1,2060.45456647,19.4134249687,2014-11-01,20:08:20.691324,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,16,16,0,2099.42371262,19.0530750751,2014-11-01,20:08:40.104871,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,16,32,1,2189.79886634,18.2667789459,2014-11-01,20:08:59.158069,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,16,32,0,2493.15512652,16.0441689491,2014-11-01,20:09:17.425181,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,32,1,1,2202.73440296,18.1594650745,2014-11-01,20:09:33.469625,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,32,1,0,2610.40218101,15.3235440254,2014-11-01,20:09:51.629212,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,32,2,1,2236.71747229,17.8835818768,2014-11-01,20:10:06.953011,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,32,2,0,2444.44337239,16.3638861179,2014-11-01,20:10:24.836803,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,32,4,1,2450.5736323,16.3229510784,2014-11-01,20:10:41.200945,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,32,4,0,2339.63571362,17.0969409943,2014-11-01,20:10:57.524231,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,32,8,1,1943.50246758,20.5816431046,2014-11-01,20:11:14.621484,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,32,8,0,2578.80446143,15.511300087,2014-11-01,20:11:35.203244,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,32,16,1,1853.57184323,21.5802559853,2014-11-01,20:11:50.714839,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,32,16,0,2022.14597554,19.7812302113,2014-11-01,20:12:12.295341,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,32,32,1,2299.58804015,17.3946349621,2014-11-01,20:12:32.076788,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,1,32,32,0,2167.99277622,18.4504580498,2014-11-01,20:12:49.471547,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,1,1,1,764.061013038,52.3523797989,2014-11-01,20:13:07.922176,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,1,1,0,326.93114123,122.351117134,2014-11-01,20:14:00.275460,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,1,2,1,394.892654065,101.294352055,2014-11-01,20:16:02.626706,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,1,2,0,550.050964771,72.7213029861,2014-11-01,20:17:43.921192,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,1,4,1,1094.51179857,36.5464029312,2014-11-01,20:18:56.642787,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,1,4,0,967.521173889,41.3432018757,2014-11-01,20:19:33.189446,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,1,8,1,287.072151597,139.339148045,2014-11-01,20:20:14.532766,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,1,8,0,319.568563322,125.17001915,2014-11-01,20:22:33.872071,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,1,16,1,779.851212905,51.2924041748,2014-11-01,20:24:39.043373,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,1,16,0,827.856271835,48.3180680275,2014-11-01,20:25:30.336075,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,1,32,1,1098.08433586,36.4274859428,2014-11-01,20:26:18.654857,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,1,32,0,286.865224298,139.439656019,2014-11-01,20:26:55.082616,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,2,1,1,733.862264908,54.506706953,2014-11-01,20:29:14.522424,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,2,1,0,773.589243202,51.7075629234,2014-11-01,20:30:09.029270,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,2,2,1,816.432054191,48.9941861629,2014-11-01,20:31:00.736987,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,2,2,0,740.464141673,54.0207290649,2014-11-01,20:31:49.731313,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,2,4,1,382.113143674,104.68206501,2014-11-01,20:32:43.752187,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,2,4,0,850.062654886,47.0558450222,2014-11-01,20:34:28.434379,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,2,8,1,708.103645598,56.4894850254,2014-11-01,20:35:15.490362,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,2,8,0,580.534038754,68.9027831554,2014-11-01,20:36:11.980004,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,2,16,1,798.017038914,50.1247639656,2014-11-01,20:37:20.883001,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,2,16,0,916.87351712,43.6270129681,2014-11-01,20:38:11.007914,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,2,32,1,841.119061547,47.5562238693,2014-11-01,20:38:54.635278,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,2,32,0,983.987090226,40.6513719559,2014-11-01,20:39:42.193352,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,4,1,1,1045.57146095,38.2570319176,2014-11-01,20:40:22.844861,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,4,1,0,1016.45149154,39.3530461788,2014-11-01,20:41:01.102189,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,4,2,1,1110.56220492,36.0182130337,2014-11-01,20:41:40.455494,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,4,2,0,1189.80501457,33.6193301678,2014-11-01,20:42:16.474004,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,4,4,1,1158.400616,34.5307710171,2014-11-01,20:42:50.093517,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,4,4,0,1336.19303924,29.9361240864,2014-11-01,20:43:24.624525,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,4,8,1,1046.86648959,38.2096710205,2014-11-01,20:43:54.560762,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,4,8,0,1114.49212314,35.891174078,2014-11-01,20:44:32.770578,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,4,16,1,1072.51512423,37.2959399223,2014-11-01,20:45:08.661885,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,4,16,0,1097.21117102,36.4564731121,2014-11-01,20:45:45.958111,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,4,32,1,964.889538818,41.455999136,2014-11-01,20:46:22.414794,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,4,32,0,901.292861333,44.3811759949,2014-11-01,20:47:03.871081,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,8,1,1,1703.97629733,23.4748039246,2014-11-01,20:47:48.252472,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,8,1,0,1585.22806357,25.2332489491,2014-11-01,20:48:11.727498,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,8,2,1,1354.99462718,29.5207738876,2014-11-01,20:48:36.960875,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,8,2,0,1431.31863542,27.9466011524,2014-11-01,20:49:06.481925,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,8,4,1,1466.35347221,27.2788569927,2014-11-01,20:49:34.428809,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,8,4,0,1310.82038947,30.5156140327,2014-11-01,20:50:01.707782,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,8,8,1,1592.7803973,25.1136391163,2014-11-01,20:50:32.223678,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,8,8,0,1434.87500551,27.8773300648,2014-11-01,20:50:57.337581,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,8,16,1,1625.64888845,24.6058659554,2014-11-01,20:51:25.215214,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,8,16,0,1570.65542885,25.4674010277,2014-11-01,20:51:49.821313,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,8,32,1,1393.84915757,28.697868824,2014-11-01,20:52:15.289005,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,8,32,0,1361.39876382,29.3819050789,2014-11-01,20:52:43.987128,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,16,1,1,1772.40687957,22.568477869,2014-11-01,20:53:13.369353,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,16,1,0,1542.39328922,25.93404603,2014-11-01,20:53:35.938069,Stampede,Gordon/Oasis,
5242929,1000,10000,0.04,33554432,2,16,2,1,2041.5711547,19.5929849148,2014-11-01,20:54:01.872411,Stampede,Gordon/Oasis,
