FileSize,FileCount,Bandwidth,RTT,BufferSize,Parallelism,Concurrency,Pipelining,Fast,Throughput,Duration,Date,Time,Source,Destination
3137508,3424,10000000000,0.044,33554432,2,32,8,0,1872.76111047,43.7650210857,2015-06-15,19:31:09.005600,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,2,32,16,0,2034.13221973,40.293076992,2015-06-15,19:31:52.770730,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,2,32,32,0,1555.25344705,52.6996688843,2015-06-15,19:32:33.063913,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,4,1,1,0,127.798337747,641.333001137,2015-06-15,19:33:25.763645,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,4,1,2,0,347.326673885,235.977578878,2015-06-15,19:44:07.096759,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,4,1,4,0,108.460843963,755.676304102,2015-06-15,19:48:03.074453,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,4,1,8,0,129.109164327,634.821623087,2015-06-15,20:00:38.750855,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,4,1,16,0,196.396277763,417.326120853,2015-06-15,20:11:13.572546,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,4,1,32,0,90.0884127116,909.787235022,2015-06-15,20:18:10.898772,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,4,2,1,0,276.019885294,296.9398489,2015-06-15,20:33:20.686117,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,4,2,2,0,187.153373239,437.936476946,2015-06-15,20:38:17.626069,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,4,2,4,0,182.747762184,448.494076014,2015-06-15,20:45:35.562600,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,4,2,8,0,332.07519861,246.81550312,2015-06-15,20:53:04.056731,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,4,2,16,0,432.593308465,189.465021133,2015-06-15,20:57:10.872341,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,4,2,32,0,187.382472885,437.401085138,2015-06-15,21:00:20.337428,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,4,4,1,0,603.181336313,135.88173914,2015-06-15,21:07:37.738651,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,4,4,2,0,502.182097112,163.210323095,2015-06-15,21:09:53.620502,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,4,4,4,0,481.044486128,170.381971121,2015-06-15,21:12:36.830881,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,4,4,8,0,593.209757491,138.165836096,2015-06-15,21:15:27.212911,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,4,4,16,0,503.582837302,162.756379843,2015-06-15,21:17:45.378846,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,4,4,32,0,489.418018838,167.466901064,2015-06-15,21:20:28.135327,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,4,8,1,0,933.581224992,87.7923929691,2015-06-15,21:23:15.602356,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,4,8,2,0,909.64512086,90.1025569439,2015-06-15,21:24:43.394815,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,4,8,4,0,746.631018239,109.774910212,2015-06-15,21:26:13.497480,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,4,8,8,0,1158.25533125,70.7627749443,2015-06-15,21:28:03.272509,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,4,8,16,0,885.863007992,92.5214707851,2015-06-15,21:29:14.035379,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,4,8,32,0,780.293816139,105.03903985,2015-06-15,21:30:46.556955,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,4,16,1,0,1607.61300688,50.9832561016,2015-06-15,21:32:31.596058,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,4,16,2,0,1316.18169831,62.2720520496,2015-06-15,21:33:22.579365,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,4,16,4,0,1396.58008421,58.6871750355,2015-06-15,21:34:24.851471,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,4,16,8,0,1497.84351645,54.7195620537,2015-06-15,21:35:23.538701,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,4,16,16,0,1471.88668142,55.6845459938,2015-06-15,21:36:18.258317,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,4,16,32,0,1307.12777228,62.7034130096,2015-06-15,21:37:13.942919,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,4,32,1,0,2005.10523136,40.8763391972,2015-06-15,21:38:16.646467,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,4,32,2,0,1994.98358354,41.0837271214,2015-06-15,21:38:57.522853,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,4,32,4,0,2112.07781881,38.8060359955,2015-06-15,21:39:38.606631,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,4,32,8,0,1863.38672475,43.9851968288,2015-06-15,21:40:17.412722,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,4,32,16,0,1929.36199886,42.4811010361,2015-06-15,21:41:01.398031,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,4,32,32,0,1632.16803333,50.2162458897,2015-06-15,21:41:43.879228,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,8,1,1,0,534.528869453,153.33376193,2015-06-15,21:42:34.095546,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,8,1,2,0,87.4775630186,936.940686941,2015-06-15,21:45:07.429426,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,8,1,4,0,86.1551754566,951.321693897,2015-06-15,22:00:44.370208,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,8,1,8,0,116.468534338,703.720423222,2015-06-15,22:16:35.691994,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,8,1,16,0,121.42823721,674.97715807,2015-06-15,22:28:19.412501,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,8,1,32,0,387.989676784,211.246101141,2015-06-15,22:39:34.389712,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,8,2,1,0,198.935839623,411.998612165,2015-06-15,22:43:05.635916,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,8,2,2,0,363.980083513,225.180747986,2015-06-15,22:49:57.634576,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,8,2,4,0,484.17814716,169.279224157,2015-06-15,22:53:42.815429,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,8,2,8,0,206.97926042,395.98795414,2015-06-15,22:56:32.094708,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,8,2,16,0,402.455288623,203.653177023,2015-06-15,23:03:08.082716,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,8,2,32,0,520.757264867,157.388724804,2015-06-15,23:06:31.735954,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,8,4,1,0,472.638328876,173.412329912,2015-06-15,23:09:09.124808,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,8,4,2,0,647.617562346,126.558201075,2015-06-15,23:12:02.537225,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,8,4,4,0,882.311805288,92.8938539028,2015-06-15,23:14:09.095500,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,8,4,8,0,593.96755988,137.989542961,2015-06-15,23:15:41.989465,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,8,4,16,0,501.775607827,163.34258604,2015-06-15,23:17:59.979077,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,8,4,32,0,854.313558975,95.938254118,2015-06-15,23:20:43.321776,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,8,8,1,0,755.31263206,108.513126135,2015-06-15,23:22:19.260160,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,8,8,2,0,957.070379571,85.6377179623,2015-06-15,23:24:07.773381,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,8,8,4,0,810.398459609,101.13709712,2015-06-15,23:25:33.411157,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,8,8,8,0,832.20002075,98.4875221252,2015-06-15,23:27:14.548368,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,8,8,16,0,1000.94354381,81.8840990067,2015-06-15,23:28:53.035946,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,8,8,32,0,886.939148026,92.4092040062,2015-06-15,23:30:14.920152,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,8,16,1,0,1406.48433485,58.2739360332,2015-06-15,23:31:47.329477,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,8,16,2,0,1447.9807811,56.6039040089,2015-06-15,23:32:45.603490,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,8,16,4,0,1497.13054251,54.7456228733,2015-06-15,23:33:42.207475,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,8,16,8,0,1017.66616779,80.5385320187,2015-06-15,23:34:36.953154,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,8,16,16,0,1348.06273598,60.7993528843,2015-06-15,23:35:57.491770,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,8,16,32,0,1447.69228991,56.6151740551,2015-06-15,23:36:58.291182,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,8,32,1,0,1809.38927736,45.2978420258,2015-06-15,23:37:54.906441,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,8,32,2,0,2046.54880674,40.0486159325,2015-06-15,23:38:40.204384,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,8,32,4,0,1995.10187657,41.0813140869,2015-06-15,23:39:20.253105,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,8,32,8,0,1974.64640972,41.5068919659,2015-06-15,23:40:01.334507,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,8,32,16,0,1764.05844598,46.4618198872,2015-06-15,23:40:42.841518,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,8,32,32,0,1745.1581153,46.9650361538,2015-06-15,23:41:29.303409,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,16,1,1,0,124.079017599,660.55719018,2015-06-15,23:42:16.268595,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,16,1,2,0,84.4201597987,970.873400211,2015-06-15,23:53:16.825843,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,16,1,4,0,435.153429749,188.35039115,2015-06-16,00:09:27.699342,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,16,1,8,0,119.221436008,687.471091986,2015-06-16,00:12:36.049837,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,16,1,16,0,128.009431262,640.275379181,2015-06-16,00:24:03.521030,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,16,1,32,0,418.476575523,195.856384993,2015-06-16,00:34:43.796457,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,16,2,1,0,176.02883087,465.612902164,2015-06-16,00:37:59.652956,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,16,2,2,0,356.015315572,230.218500853,2015-06-16,00:45:45.265957,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,16,2,4,0,438.040234827,187.109102964,2015-06-16,00:49:35.484562,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,16,2,8,0,186.94073953,438.434600115,2015-06-16,00:52:42.593765,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,16,2,16,0,372.040551187,220.302064896,2015-06-16,01:00:01.028417,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,16,2,32,0,437.119081789,187.50339818,2015-06-16,01:03:41.330552,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,16,4,1,0,546.600216672,149.947463989,2015-06-16,01:06:48.834072,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,16,4,2,0,584.588149699,140.203531981,2015-06-16,01:09:18.781615,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,16,4,4,0,698.144185843,117.398864031,2015-06-16,01:11:38.985245,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,16,4,8,0,506.678793224,161.761855125,2015-06-16,01:13:36.384224,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,16,4,16,0,449.002179701,182.541006088,2015-06-16,01:16:18.146126,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,16,4,32,0,554.208408105,147.888978958,2015-06-16,01:19:20.687220,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,16,8,1,0,789.26204907,103.845503807,2015-06-16,01:21:48.576304,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,16,8,2,0,885.434431312,92.5662119389,2015-06-16,01:23:32.421869,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,16,8,4,0,802.763158495,102.099015951,2015-06-16,01:25:04.988137,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,16,8,8,0,847.67642931,96.6894130707,2015-06-16,01:26:47.087237,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,16,8,16,0,1040.38813942,78.779597044,2015-06-16,01:28:23.776739,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,16,8,32,0,834.595274773,98.2048890591,2015-06-16,01:29:42.556449,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,16,16,1,0,1340.77794538,61.1296992302,2015-06-16,01:31:20.761440,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,16,16,2,0,1393.7622406,58.8058431149,2015-06-16,01:32:21.891208,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,16,16,4,0,1472.82344301,55.6491279602,2015-06-16,01:33:20.697136,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,16,16,8,0,1285.60637845,63.7530658245,2015-06-16,01:34:16.346315,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,16,16,16,0,1431.67931152,57.248401165,2015-06-16,01:35:20.099476,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,16,16,32,0,1452.84095048,56.4145510197,2015-06-16,01:36:17.347941,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,16,32,1,0,2043.38329466,40.1106300354,2015-06-16,01:37:13.762581,Stampede,Blacklight
