FileSize,FileCount,Bandwidth,RTT,BufferSize,Parallelism,Concurrency,Pipelining,Fast,Throughput,Duration,Date,Time,Source,Destination
3136594,3424,10000000000,0.04,33554432,2,8,32,0,1065.82432222,76.8770880699,2015-06-10,13:02:35.061486,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,2,16,1,0,1606.09858396,51.0164849758,2015-06-10,13:03:51.938684,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,2,16,2,0,1763.24876373,46.4696040154,2015-06-10,13:04:42.955252,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,2,16,4,0,1593.49528049,51.4199621677,2015-06-10,13:05:29.424908,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,2,16,8,0,1709.10204583,47.9418399334,2015-06-10,13:06:20.844922,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,2,16,16,0,1711.06595277,47.8868207932,2015-06-10,13:07:08.786844,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,2,16,32,0,1631.64122032,50.2178528309,2015-06-10,13:07:56.673754,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,2,32,1,0,2541.9509318,32.2341349125,2015-06-10,13:08:46.891751,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,2,32,2,0,2378.95488363,34.4426791668,2015-06-10,13:09:19.125978,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,2,32,4,0,2224.44310074,36.8350839615,2015-06-10,13:09:53.568762,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,2,32,8,0,2565.39461486,31.9395620823,2015-06-10,13:10:30.403944,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,2,32,16,0,2380.50272462,34.4202759266,2015-06-10,13:11:02.343609,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,2,32,32,0,2228.4752409,36.7684428692,2015-06-10,13:11:36.763975,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,4,1,1,0,120.411921748,680.475937128,2015-06-10,13:12:13.532557,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,4,1,2,0,110.363974761,742.429003,2015-06-10,13:23:34.008612,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,4,1,4,0,294.411554776,278.309108973,2015-06-10,13:35:56.437724,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,4,1,8,0,142.146453497,576.429548979,2015-06-10,13:40:34.746880,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,4,1,16,0,117.777509572,695.696585178,2015-06-10,13:50:11.176516,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,4,1,32,0,375.728577229,218.076126099,2015-06-10,14:01:46.873158,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,4,2,1,0,256.454525392,319.500792027,2015-06-10,14:05:24.949418,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,4,2,2,0,432.15342135,189.602621078,2015-06-10,14:10:44.450308,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,4,2,4,0,381.621363433,214.708678961,2015-06-10,14:13:54.052978,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,4,2,8,0,303.008467363,270.412996769,2015-06-10,14:17:28.761710,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,4,2,16,0,382.869000728,214.009019136,2015-06-10,14:21:59.174807,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,4,2,32,0,514.592692821,159.227756977,2015-06-10,14:25:33.183888,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,4,4,1,0,606.987566054,134.990326881,2015-06-10,14:28:12.411764,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,4,4,2,0,577.642724366,141.84792614,2015-06-10,14:30:27.402185,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,4,4,4,0,751.350313355,109.053569078,2015-06-10,14:32:49.250151,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,4,4,8,0,624.519067138,131.200870991,2015-06-10,14:34:38.303769,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,4,4,16,0,640.480665673,127.93116188,2015-06-10,14:36:49.504742,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,4,4,32,0,778.978399933,105.185785055,2015-06-10,14:38:57.435972,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,4,8,1,0,1221.06927097,67.1030590534,2015-06-10,14:40:42.621868,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,4,8,2,0,1167.04575813,70.2092809677,2015-06-10,14:41:49.725011,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,4,8,4,0,1067.44328272,76.7604959011,2015-06-10,14:42:59.934338,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,4,8,8,0,1170.77654445,69.9855878353,2015-06-10,14:44:16.694934,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,4,8,16,0,1118.27073099,73.2715680599,2015-06-10,14:45:26.680607,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,4,8,32,0,878.590112386,93.2601771355,2015-06-10,14:46:39.952226,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,4,16,1,0,1504.75087445,54.4525408745,2015-06-10,14:48:13.212583,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,4,16,2,0,1735.52315055,47.212002039,2015-06-10,14:49:07.665180,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,4,16,4,0,1749.18039249,46.8433840275,2015-06-10,14:49:54.877279,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,4,16,8,0,1612.00280144,50.8296430111,2015-06-10,14:50:41.720767,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,4,16,16,0,1742.64667038,47.019012928,2015-06-10,14:51:32.550545,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,4,16,32,0,1577.36952116,51.9456620216,2015-06-10,14:52:19.569648,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,4,32,1,0,2338.21012538,35.0428240299,2015-06-10,14:53:11.515423,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,4,32,2,0,2488.34409229,32.9285709858,2015-06-10,14:53:46.558290,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,4,32,4,0,2404.40122099,34.0781259537,2015-06-10,14:54:19.486969,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,4,32,8,0,2373.88645521,34.516176939,2015-06-10,14:54:53.565137,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,4,32,16,0,2276.19011011,35.997647047,2015-06-10,14:55:28.081361,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,4,32,32,0,2511.9766872,32.6187307835,2015-06-10,14:56:04.079059,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,8,1,1,0,103.787202485,789.475084066,2015-06-10,14:56:36.697853,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,8,1,2,0,86.3927180124,948.429579973,2015-06-10,15:09:46.172993,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,8,1,4,0,392.961846015,208.512406111,2015-06-10,15:25:34.602625,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,8,1,8,0,92.688292154,884.010374069,2015-06-10,15:29:03.115078,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,8,1,16,0,92.0625632456,890.018770933,2015-06-10,15:43:47.125529,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,8,1,32,0,203.291986128,403.052848101,2015-06-10,15:58:37.144347,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,8,2,1,0,190.398986,430.345881224,2015-06-10,16:05:20.197250,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,8,2,2,0,321.353389274,254.976047993,2015-06-10,16:12:30.543264,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,8,2,4,0,211.963287724,386.564177036,2015-06-10,16:16:45.519360,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,8,2,8,0,140.729229778,582.234519958,2015-06-10,16:23:12.083590,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,8,2,16,0,319.905516272,256.130066872,2015-06-10,16:32:54.318209,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,8,2,32,0,333.915454161,245.383758068,2015-06-10,16:37:10.448322,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,8,4,1,0,513.479016974,159.573073149,2015-06-10,16:41:15.832200,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,8,4,2,0,562.474754228,145.673108101,2015-06-10,16:43:55.405325,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,8,4,4,0,682.971516368,119.971957922,2015-06-10,16:46:21.078540,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,8,4,8,0,638.08238832,128.411998034,2015-06-10,16:48:21.050542,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,8,4,16,0,597.434830818,137.148727179,2015-06-10,16:50:29.462596,Stampede,Gordon
