Note,FileSize,FileCount,Network,Source,Destination,Bandwidth,RTT,BufferSize,Parallelism,Concurrency,Pipelining,Fast,Throughput,TestBed,Protocol,Version,Dedicated,Duration,CPU,MEM,DiskBW,Power
esma-pcp,1894042830,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,4,na,na,OFF,932.4872741,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,1894042830,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,8,na,na,OFF,952.361809,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,1894042830,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,16,na,na,OFF,1287.962422,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,1894042830,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,32,na,na,OFF,1136.192177,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,2525390440,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,1,na,na,OFF,944.7699976,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,2525390440,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,2,na,na,OFF,1969.318729,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,2525390440,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,4,na,na,OFF,1060.417525,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,2525390440,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,8,na,na,OFF,1189.954314,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,2525390440,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,16,na,na,OFF,1362.208624,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,2525390440,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,32,na,na,OFF,1150.169014,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,3156738050,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,1,na,na,OFF,1435.159673,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,3156738050,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,2,na,na,OFF,912.2256999,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,3156738050,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,4,na,na,OFF,1270.645953,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,3156738050,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,8,na,na,OFF,1266.316298,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,3156738050,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,16,na,na,OFF,1298.056845,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,3156738050,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,32,na,na,OFF,997.5091684,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,3788085660,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,1,na,na,OFF,1007.627565,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,3788085660,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,2,na,na,OFF,935.804307,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,3788085660,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,4,na,na,OFF,1120.158608,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,3788085660,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,8,na,na,OFF,1171.712371,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,3788085660,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,16,na,na,OFF,1564.8761,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,3788085660,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,32,na,na,OFF,1578.477375,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,4419433270,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,1,na,na,OFF,1371.47755,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,4419433270,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,2,na,na,OFF,1263.371494,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,4419433270,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,4,na,na,OFF,782.5243293,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,4419433270,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,8,na,na,OFF,1382.876823,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,4419433270,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,16,na,na,OFF,1554.863975,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,4419433270,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,32,na,na,OFF,1598.504771,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,5050780880,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,1,na,na,OFF,1503.542599,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,5050780880,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,2,na,na,OFF,1075.577052,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,5050780880,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,4,na,na,OFF,1165.565652,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,5050780880,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,8,na,na,OFF,962.1131261,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,5050780880,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,16,na,na,OFF,1799.120694,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,5050780880,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,32,na,na,OFF,1559.656548,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,5682128490,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,1,na,na,OFF,971.8716743,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,5682128490,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,2,na,na,OFF,1018.578786,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,5682128490,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,4,na,na,OFF,1239.521084,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,5682128490,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,8,na,na,OFF,1512.164425,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,5682128490,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,16,na,na,OFF,1434.121176,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,5682128490,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,32,na,na,OFF,973.6490259,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,6017777664,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,1,na,na,OFF,2021.394946,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,6017777664,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,2,na,na,OFF,1800.89235,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,6017777664,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,4,na,na,OFF,813.1003947,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,6017777664,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,8,na,na,OFF,2037.485888,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,6017777664,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,16,na,na,OFF,1804.645122,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,6017777664,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,32,na,na,OFF,1915.714967,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,3758096384,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,1,na,na,OFF,1557.101929,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,3758096384,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,2,na,na,OFF,2454.733152,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,3758096384,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,4,na,na,OFF,972.4526798,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,3758096384,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,8,na,na,OFF,1466.127655,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,3758096384,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,16,na,na,OFF,1575.428416,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,3758096384,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,32,na,na,OFF,2176.71507,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,8343519232,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,1,na,na,OFF,1721.300014,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,8343519232,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,2,na,na,OFF,2133.694518,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,8343519232,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,4,na,na,OFF,1599.781616,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,8343519232,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,8,na,na,OFF,1600.994601,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,8343519232,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,16,na,na,OFF,1687.664868,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,8343519232,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,32,na,na,OFF,1734.099149,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,2867855360,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,1,na,na,OFF,1772.998928,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,2867855360,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,2,na,na,OFF,1802.900907,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,2867855360,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,4,na,na,OFF,1286.991294,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,2867855360,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,8,na,na,OFF,453.4755721,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,2867855360,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,16,na,na,OFF,1842.129036,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,2867855360,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,32,na,na,OFF,2032.58811,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,3535798272,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,1,na,na,OFF,1966.300141,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,3535798272,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,2,na,na,OFF,2057.956153,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,3535798272,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,4,na,na,OFF,1389.652733,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,3535798272,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,8,na,na,OFF,1784.941659,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,3535798272,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,16,na,na,OFF,1770.984685,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,3535798272,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,32,na,na,OFF,2092.823422,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,1795162112,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,1,na,na,OFF,1453.94402,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,1795162112,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,2,na,na,OFF,1423.197031,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,1795162112,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,4,na,na,OFF,1702.700488,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,1795162112,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,8,na,na,OFF,1551.361377,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,1795162112,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,16,na,na,OFF,1199.643716,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,1795162112,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,32,na,na,OFF,1508.378516,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,1824522240,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,1,na,na,OFF,1460.558009,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,1824522240,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,2,na,na,OFF,1227.401095,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,1824522240,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,4,na,na,OFF,880.0891217,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,1824522240,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,8,na,na,OFF,1766.508671,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,1824522240,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,16,na,na,OFF,1217.297163,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,1824522240,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,32,na,na,OFF,1750.584471,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,4218421248,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,1,na,na,OFF,1971.206687,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,4218421248,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,2,na,na,OFF,1623.50167,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,4218421248,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,4,na,na,OFF,1209.00792,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,4218421248,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,8,na,na,OFF,1701.035775,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,4218421248,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,16,na,na,OFF,1478.034354,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,4218421248,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,32,na,na,OFF,2290.982382,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,3964665856,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,1,na,na,OFF,1408.306635,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,3964665856,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,2,na,na,OFF,1308.846322,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,3964665856,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,4,na,na,OFF,1299.175542,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,3964665856,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,8,na,na,OFF,1084.006023,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,3964665856,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,16,na,na,OFF,1509.652207,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,3964665856,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,32,na,na,OFF,1816.631123,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,1209008128,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,1,na,na,OFF,482.2103636,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,1209008128,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,2,na,na,OFF,610.0722774,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,1209008128,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,4,na,na,OFF,672.3310411,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,1209008128,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,8,na,na,OFF,915.2785835,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,1209008128,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,16,na,na,OFF,722.3785174,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,1209008128,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,32,na,na,OFF,1192.917094,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,10342105088,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,1,na,na,OFF,1693.749144,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,10342105088,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,2,na,na,OFF,1460.510673,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,10342105088,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,4,na,na,OFF,1664.200548,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,10342105088,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,8,na,na,OFF,678.2406185,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,10342105088,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,16,na,na,OFF,1349.087782,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,10342105088,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,32,na,na,OFF,1351.512522,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,6313476096,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,1,na,na,OFF,1280.592361,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,6313476096,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,2,na,na,OFF,1258.128975,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,6313476096,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,4,na,na,OFF,1622.977819,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,6313476096,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,8,na,na,OFF,1075.663701,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,6313476096,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,16,na,na,OFF,1597.849206,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,6313476096,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,32,na,na,OFF,1770.914972,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,6017777664,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,1,na,na,OFF,1224.639974,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,6017777664,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,2,na,na,OFF,1148.069337,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,6017777664,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,4,na,na,OFF,1304.778524,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,6017777664,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,8,na,na,OFF,1572.825877,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,6017777664,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,16,na,na,OFF,2136.992223,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,6017777664,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,32,na,na,OFF,1510.080011,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,3758096384,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,1,na,na,OFF,1020.365712,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,3758096384,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,2,na,na,OFF,935.1240106,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,3758096384,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,4,na,na,OFF,1142.492645,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,3758096384,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,8,na,na,OFF,1251.347057,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,3758096384,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,16,na,na,OFF,1249.963325,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,3758096384,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,32,na,na,OFF,764.4652084,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,8343519232,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,1,na,na,OFF,1433.901222,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,8343519232,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,2,na,na,OFF,1293.291572,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,8343519232,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,4,na,na,OFF,578.3546695,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,8343519232,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,8,na,na,OFF,1625.036799,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,8343519232,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,16,na,na,OFF,1986.085173,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,8343519232,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,32,na,na,OFF,1661.916097,REAL,GRIDFTP,UNKNOWN,no,,,,,
esma-pcp,2867855360,1,XSEDE,stampede.tacc.xsede.org,oasis-dm.sdsc.xsede.org,10000,0.05,33554432,1,na,na,OFF,1134.13529,REAL,GRIDFTP,UNKNOWN,no,,,,,
