Note,FileSize,FileNumbers,Network,Source,Destination,Bandwidth,RTT,BufferSize,P,CC,PP,FAST,Throughput,TestBed,Protocol,Version,Dedicated,TransferDuration,CPU,MEM,DiskBW,Power
chris-parallelism,131266560,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,1,na,na,OFF,857.834057271,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,131266560,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,2,na,na,OFF,858.922188069,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,131266560,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,4,na,na,OFF,858.997333336,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,131266560,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,8,na,na,OFF,857.257635832,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,131266560,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,16,na,na,OFF,856.427776742,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,131266560,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,32,na,na,OFF,854.544579936,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,131266560,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,64,na,na,OFF,850.745826481,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,262533120,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,1,na,na,OFF,877.095943883,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,262533120,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,2,na,na,OFF,877.825146599,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,262533120,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,4,na,na,OFF,877.308390756,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,262533120,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,8,na,na,OFF,877.530551946,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,262533120,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,16,na,na,OFF,876.011113225,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,262533120,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,32,na,na,OFF,875.382466816,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,262533120,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,64,na,na,OFF,873.749990185,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,64095,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,1,na,na,OFF,5.8661249563,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,64095,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,2,na,na,OFF,6.1262830894,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,64095,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,4,na,na,OFF,6.102201788,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,64095,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,8,na,na,OFF,6.1235980074,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,64095,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,16,na,na,OFF,6.1387419184,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,64095,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,32,na,na,OFF,6.1178521785,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,64095,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,64,na,na,OFF,5.4513900592,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,128190,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,1,na,na,OFF,12.1458990706,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,128190,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,2,na,na,OFF,12.3014198652,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,128190,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,4,na,na,OFF,12.1984669156,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,128190,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,8,na,na,OFF,12.2479628929,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,128190,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,16,na,na,OFF,12.2074502591,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,128190,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,32,na,na,OFF,10.9399772362,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,128190,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,64,na,na,OFF,10.8660765389,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,256380,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,1,na,na,OFF,24.4977665467,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,256380,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,2,na,na,OFF,24.4493852721,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,256380,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,4,na,na,OFF,24.4277064955,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,256380,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,8,na,na,OFF,24.4848870269,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,256380,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,16,na,na,OFF,21.7904993029,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,256380,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,32,na,na,OFF,21.7727929153,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,256380,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,64,na,na,OFF,21.7263597681,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,512760,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,1,na,na,OFF,48.966096402,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,512760,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,2,na,na,OFF,43.5732319738,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,512760,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,4,na,na,OFF,48.7841321326,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,512760,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,8,na,na,OFF,48.9287382726,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,512760,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,16,na,na,OFF,43.6442052752,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,512760,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,32,na,na,OFF,43.5024891283,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,512760,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,64,na,na,OFF,43.4773484907,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,1025520,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,1,na,na,OFF,97.714486889,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,1025520,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,2,na,na,OFF,98.0057955944,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,1025520,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,4,na,na,OFF,86.6887893157,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,1025520,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,8,na,na,OFF,97.9935207806,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,1025520,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,16,na,na,OFF,87.1581133764,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,1025520,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,32,na,na,OFF,87.2047422531,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,1025520,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,64,na,na,OFF,86.6216073035,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,2051040,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,1,na,na,OFF,174.32982063,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,2051040,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,2,na,na,OFF,173.99060853,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,2051040,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,4,na,na,OFF,174.374501158,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,2051040,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,8,na,na,OFF,156.641708136,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,2051040,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,16,na,na,OFF,156.400605279,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,2051040,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,32,na,na,OFF,170.46890745,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,2051040,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,64,na,na,OFF,159.32265656,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,4102080,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,1,na,na,OFF,314.00636833,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,4102080,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,2,na,na,OFF,313.6444757,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,4102080,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,4,na,na,OFF,337.977588513,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,4102080,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,8,na,na,OFF,321.064319981,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,4102080,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,16,na,na,OFF,347.787866233,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,4102080,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,32,na,na,OFF,349.1731197,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,4102080,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,64,na,na,OFF,339.845658798,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,8204160,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,1,na,na,OFF,520.284056668,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,8204160,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,2,na,na,OFF,529.124421468,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,8204160,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,4,na,na,OFF,526.932858288,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,8204160,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,8,na,na,OFF,519.239578235,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,8204160,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,16,na,na,OFF,516.983748957,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,8204160,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,32,na,na,OFF,507.864478953,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,8204160,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,64,na,na,OFF,490.469788255,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,16408320,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,1,na,na,OFF,654.328879385,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,16408320,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,2,na,na,OFF,661.41251585,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,16408320,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,4,na,na,OFF,659.121071538,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,16408320,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,8,na,na,OFF,654.322039269,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,16408320,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,16,na,na,OFF,648.025400533,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,16408320,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,32,na,na,OFF,637.865385056,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,16408320,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,64,na,na,OFF,626.720535853,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,32816640,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,1,na,na,OFF,755.141963626,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,32816640,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,2,na,na,OFF,755.90800573,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,32816640,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,4,na,na,OFF,755.634240913,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,32816640,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,8,na,na,OFF,751.910306175,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,32816640,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,16,na,na,OFF,749.154242905,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,32816640,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,32,na,na,OFF,745.646943507,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,32816640,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,64,na,na,OFF,736.823329596,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,65633280,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,1,na,na,OFF,823.805915208,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,65633280,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,2,na,na,OFF,823.101761293,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,65633280,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,4,na,na,OFF,821.532590292,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,65633280,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,8,na,na,OFF,821.5474167,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,65633280,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,16,na,na,OFF,818.517813972,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,65633280,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,32,na,na,OFF,815.313955722,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,65633280,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,64,na,na,OFF,808.264013087,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,131266560,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,1,na,na,OFF,856.770668471,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,131266560,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,2,na,na,OFF,859.812250648,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,131266560,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,4,na,na,OFF,858.011912972,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,131266560,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,8,na,na,OFF,857.278182764,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,131266560,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,16,na,na,OFF,855.79912291,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,131266560,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,32,na,na,OFF,855.600253737,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,131266560,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,64,na,na,OFF,850.037452309,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,64095,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,1,na,na,OFF,4.9857367123,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,64095,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,2,na,na,OFF,5.4409573572,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,64095,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,4,na,na,OFF,5.4557691254,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,64095,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,8,na,na,OFF,6.0996138516,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,64095,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,16,na,na,OFF,5.4709677841,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,64095,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,32,na,na,OFF,5.4315296118,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,64095,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,64,na,na,OFF,4.897602733,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,128190,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,1,na,na,OFF,10.8158462904,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,128190,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,2,na,na,OFF,12.267627723,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,128190,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,4,na,na,OFF,10.8535355117,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,128190,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,8,na,na,OFF,9.8240342829,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,128190,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,16,na,na,OFF,10.8341780302,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,128190,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,32,na,na,OFF,10.9139735631,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,128190,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,64,na,na,OFF,10.9005927816,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,256380,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,1,na,na,OFF,24.3035693242,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,256380,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,2,na,na,OFF,24.5494204089,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,256380,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,4,na,na,OFF,21.6767606047,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,256380,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,8,na,na,OFF,21.7239468006,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,256380,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,16,na,na,OFF,19.5723765727,REAL,GRIDFTP,UNKNOWN,yes,,,,,
chris-parallelism,256380,1,DIDCLAB,didclab-ws1.cse.buffalo.edu,didclab-ws6.cse.buffalo.edu,1000000000,0.000163,131071,32,na,na,OFF,21.8140715743,REAL,GRIDFTP,UNKNOWN,yes,,,,,
